timeInSeconds,numberOfActiveIngestionThreads,numberOfRowsIngested,recordsIngestedPerSec,avgRecordsIngestedPerSec,MBIngested,MBIngestedPerSec,avgMBIngestedPerSec,numberOfRowsConsumed,numberOfActiveQueryThreads,recordsConsumedPerSec,avgRecordsConsumedPerSec,MBConsumed,MBConsumedPerSec,avgMBConsumedPerSec,queryAndConsumptionTimeInMs,avgQueryAndConsumptionTimeInMs
107,2,9389000.0,63000.0,87830.82756409046,2425.658513069153,16.275288581848145,22.6912781458728,135455.0,2,1272.0,1268.6212809255526,34.10357189178467,0.32028770446777344,0.319401658241045,0.7861635220125787,0.7882573113312639
108,2,9493000.0,87000.0,87823.06441666199,2452.5207748413086,22.468056678771973,22.689192392783706,136711.0,2,1256.0,1268.5034813611842,34.41975975036621,0.3161611557006836,0.31937141330870883,0.7961783439490446,0.788330512839379
109,2,9596000.0,105000.0,87982.07772490788,2479.1240224838257,27.11694622039795,22.730181763723092,137994.0,2,1289.0,1268.6930147398791,34.74287700653076,0.3246011734008789,0.3194197734286638,0.7757951900698216,0.7882127420753796
110,2,9701000.0,102000.0,88110.65656473004,2506.235818862915,26.348469734191895,22.763370367587164,139231.0,2,1280.0,1268.7966135859706,35.05422019958496,0.32229137420654297,0.3194460841136236,0.78125,0.788148383509413
111,2,9785000.0,104000.0,88255.07625747577,2527.933771133423,26.851417541503906,22.80052700147781,140523.0,2,1232.0,1268.4625301883025,35.37960243225098,0.31017303466796875,0.3193618923480332,0.8116883116883117,0.7883559633815519
112,2,9883000.0,86000.0,88234.76428095331,2553.244918823242,22.214869499206543,22.795251853288523,141815.0,2,1294.0,1268.692303539616,35.70484161376953,0.3257284164428711,0.31941917514027046,0.7727975270479135,0.7882131839296479
113,2,9983000.0,94000.0,88286.22949063576,2579.0833044052124,24.274545669555664,22.808457239875683,143099.0,2,1304.0,1269.007151647019,36.02810192108154,0.3283042907714844,0.3194984060763267,0.7668711656441718,0.788017623621837
114,2,1.005E7,93000.0,88327.9361540231,2596.38468170166,24.0343074798584,22.819303360453826,144337.0,2,1229.0,1268.6535504056849,36.33983135223389,0.3095273971557617,0.31941027780459236,0.8136696501220505,0.7882372612130586
115,2,1.0108E7,67000.0,88140.8850923506,2611.35294342041,17.301377296447754,22.770909839343812,145595.0,2,1286.0,1268.8055229451036,36.656532287597656,0.3236856460571289,0.31944773437844365,0.7776049766718507,0.7881428492515052
116,2,1.0195E7,67000.0,87957.08647041435,2633.8665590286255,17.29914379119873,22.723338365641865,146886.0,2,1265.0,1268.7724722516546,36.98157978057861,0.31857776641845703,0.31944017876919606,0.7905138339920948,0.7881633798574841
117,2,1.0269E7,87000.0,87948.83728947958,2652.995505332947,22.51578998565674,22.721549494738202,148130.0,2,1281.7182817182818,1268.884048113102,37.294718742370605,0.3226096337134545,0.3194674953048392,0.7802026500389712,0.7880940748581821
