timeInSeconds,numberOfActiveIngestionThreads,numberOfRowsIngested,recordsIngestedPerSec,avgRecordsIngestedPerSec,MBIngested,MBIngestedPerSec,avgMBIngestedPerSec,numberOfRowsConsumed,numberOfActiveQueryThreads,recordsConsumedPerSec,avgRecordsConsumedPerSec,MBConsumed,MBConsumedPerSec,avgMBConsumedPerSec,queryAndConsumptionTimeInMs,avgQueryAndConsumptionTimeInMs
53,2,4364000.0,84000.0,83827.92195197642,1133.5444326400757,21.829957008361816,21.774344413014777,84063.0,2,1634.3656343656346,1619.3194076689222,20.56900405883789,0.39990393670050656,0.39622391089745873,0.6118581907090465,0.6175433921585252
54,2,4447000.0,89000.0,83926.32900795311,1155.1060438156128,23.11674213409424,21.7998856764015,85696.0,2,1648.6486486486488,1619.8830409356724,20.968538284301758,0.4033412303294505,0.3963606876386206,0.6065573770491803,0.6173285198555957
55,2,4526000.0,76000.0,83778.3337689981,1175.6326742172241,19.741411209106445,21.76145118543292,87305.0,2,1630.0,1620.0739845991243,21.362215995788574,0.3988800048828125,0.3964082362805539,0.6134969325153374,0.6172557608518372
56,2,4602000.0,80000.0,83709.08024487701,1195.3686256408691,20.77647590637207,21.74339745767419,88938.0,2,1604.0,1619.7762299940723,21.76179599761963,0.39249420166015625,0.39633573267540423,0.6234413965087282,0.6173692276022964
57,2,4680000.0,76000.0,83570.32290579214,1215.629877090454,19.74437427520752,21.707416623546493,90519.0,2,1644.0,1620.2167903390077,22.148656845092773,0.40227794647216797,0.39644380436529153,0.6082725060827251,0.6172013559930853
58,2,4760000.0,82000.0,83542.55808196895,1236.4176979064941,21.312642097473145,21.70043662909702,92163.0,2,1571.0,1619.3376679051157,22.550898551940918,0.3844165802001953,0.3962289711242745,0.6365372374283895,0.6175364285162757
59,2,4837000.0,74000.0,83376.76778206331,1256.4114475250244,19.20950222015381,21.65715968394703,93700.0,2,1645.0,1619.7880106696616,22.927030563354492,0.4025077819824219,0.396339156629998,0.60790273556231,0.6173647374921454
60,2,4909000.0,77000.0,83267.87117046348,1275.1285457611084,19.99986457824707,21.628857912955876,95342.0,2,1534.0,1618.308498896247,23.3287935256958,0.37525367736816406,0.39597551356877714,0.651890482398957,0.6179291529903236
61,2,4987000.0,75000.0,83129.05067329326,1295.3850898742676,19.487844467163086,21.592909535814385,96972.0,2,1653.0,1618.8966499389664,23.727657318115234,0.40450191497802734,0.3961200680481147,0.6049606775559588,0.6177046570809203
62,2,5063000.0,78000.0,83044.35417285908,1315.1327466964722,20.263447761535645,21.57095600739075,98499.0,2,1631.0,1619.0984262469992,24.101247787475586,0.3990821838378906,0.39616944981308166,0.6131207847946045,0.6176276771004943
63,2,5143000.0,78000.0,82962.40943500439,1335.923213005066,20.270682334899902,21.549833266682946,100113.0,2,1525.0,1617.5554243736062,24.496161460876465,0.37318992614746094,0.3957926374743433,0.6557377049180327,0.6182168381570278
64,2,5202000.0,82000.0,82947.02516065091,1351.2392168045044,21.298364639282227,21.545813498988952,101769.0,2,1614.0,1617.4980640165204,24.90139675140381,0.39490509033203125,0.3957783185026359,0.6195786864931846,0.6182387616074367
65,2,5274000.0,58000.0,82554.51713395638,1369.9354047775269,15.065104484558105,21.443848222950834,103404.0,2,1652.0,1618.045852915026,25.30138874053955,0.4042205810546875,0.39591235671157865,0.6053268765133172,0.6180294570752912
66,2,5347000.0,70000.0,82360.0483286347,1388.9002962112427,18.178034782409668,21.393260945765338,105055.0,2,1637.3626373626375,1618.3480503242947,25.705402374267578,0.40066230308997647,0.3959866662579532,0.610738255033557,0.6179140511830034
67,2,5419000.0,67000.0,82125.75124317397,1407.5986700057983,17.394853591918945,21.332270565432708,106675.0,2,1651.6516516516517,1618.86002708359,26.101810455322266,0.4040934779383876,0.3961112923946754,0.6054545454545455,0.6177186311787072
68,2,5503000.0,81000.0,82108.8374049701,1429.3971681594849,21.035160064697266,21.32780663170971,108274.0,2,1620.0,1618.8773035887489,26.49301052093506,0.39633846282958984,0.3961147352055828,0.6172839506172839,0.6177120389440179
69,2,5595000.0,84000.0,82136.83057520945,1453.2797012329102,21.801554679870605,21.334819095787402,109885.0,2,1593.0,1618.4909829212947,26.88726234436035,0.3898200988769531,0.3960207629685019,0.6277463904582549,0.6178594817964635
70,2,5681000.0,93000.0,82295.28282622012,1475.6310386657715,24.16227149963379,21.376060853187653,111535.0,2,1619.0,1618.498470228289,27.290979385375977,0.3961658477783203,0.39602289707078797,0.6176652254478073,0.617856623527701
71,2,5765000.0,85000.0,82334.16716984386,1497.46360206604,22.08676242828369,21.38627824838441,113190.0,2,1651.0,1618.9696161428737,27.695960998535156,0.4039907455444336,0.39613839991889255,0.6056935190793459,0.6176768174207354
72,2,5854000.0,85000.0,82371.94931829133,1520.5696544647217,22.08584690093994,21.396193051136127,114813.0,2,1642.0,1619.2986968449932,28.093039512634277,0.4017467498779297,0.3962185375211879,0.6090133982947625,0.6175512905360688
73,2,5937000.0,86000.0,82422.65015791386,1542.117943763733,22.314274787902832,21.409022947678327,116437.0,2,1635.0,1619.5198918066044,28.490413665771484,0.4000730514526367,0.3962728386866822,0.6116207951070336,0.6174669450243563
74,2,6029000.0,90000.0,82527.08178284958,1566.0110921859741,23.3802490234375,21.436190538788324,118104.0,2,1619.0,1619.5126694821072,28.898266792297363,0.39611053466796875,0.3962705839631504,0.6176652254478073,0.6174696986592783
75,2,6122000.0,89000.0,82615.0792571848,1590.1514158248901,23.094045639038086,21.45872860535144,119750.0,2,1673.0,1620.2455332675656,29.301054000854492,0.4094266891479492,0.3964508440911894,0.5977286312014346,0.6171904069275784
76,2,6214000.0,97000.0,82808.0152364602,1614.0556240081787,25.207533836364746,21.509008994189838,121420.0,2,1648.0,1620.6206747404844,29.709714889526367,0.40318965911865234,0.3965419288531307,0.6067961165048543,0.617047539616347
77,2,6308000.0,90000.0,82903.20019058207,1638.4581661224365,23.37490463256836,21.533703872804658,123084.0,2,1665.0,1621.212525338739,30.116827964782715,0.4073944091796875,0.39668665946668236,0.6006006006006006,0.6168222761485624
78,2,6392000.0,90000.0,82995.89853444447,1660.2776613235474,23.358919143676758,21.557544820463583,124695.0,2,1667.0,1621.8151189724153,30.511025428771973,0.4079141616821289,0.396834420866654,0.5998800239952009,0.616593092703194
79,2,6479000.0,83000.0,82995.95141700403,1682.8734102249146,21.576157569885254,21.557784805370645,126308.0,2,1608.0,1621.6356645536737,30.905746459960938,0.3934621810913086,0.3967906164426783,0.6218905472636815,0.6166613264979174
80,2,6567000.0,88000.0,83059.65019476056,1705.7347145080566,22.856070518493652,21.574311266241885,127966.0,2,1615.0,1621.5505744768159,31.311450004577637,0.3951072692871094,0.3967690306410322,0.6191950464396285,0.616693685500771
81,2,6649000.0,84000.0,83071.46987103748,1727.0200624465942,21.805642127990723,21.57721896706077,129585.0,2,1659.0,1622.0247138660995,31.707576751708984,0.40594482421875,0.3968852034554974,0.6027727546714888,0.6165134177373277
82,2,6740000.0,91000.0,83169.89001713051,1750.6459465026855,23.623802185058594,21.60262405678492,131247.0,2,1606.0,1621.8243648729747,32.11425495147705,0.39298248291015625,0.3968364096899275,0.6226650062266501,0.6165895775516497
83,2,6829000.0,86000.0,83204.59059810196,1773.7468252182007,22.325841903686523,21.611491584763797,132896.0,2,1674.0,1622.4686357799073,32.517744064331055,0.4096107482910156,0.3969941487322209,0.5973715651135006,0.6163447341583329
84,2,6922000.0,92000.0,83311.12672303108,1797.886866569519,23.87275505065918,21.638881582897177,134564.0,2,1650.0,1622.804449648712,32.92582035064697,0.40373706817626953,0.39707639550529916,0.6060606060606061,0.6162171913051321
85,2,7011000.0,92000.0,83415.11285574091,1821.0209035873413,23.896056175231934,21.665894850236445,136228.0,2,1666.0,1623.3249783090716,33.33298301696777,0.40764617919921875,0.39720376685030445,0.6002400960384153,0.6160195976542202
86,2,7095000.0,87000.0,83457.50845573453,1842.8451776504517,22.607627868652344,21.677031975267973,137891.0,2,1662.0,1623.7854829491332,33.739919662475586,0.40668487548828125,0.39731665869444116,0.601684717208183,0.6158448948464494
87,2,7178000.0,84000.0,83463.84908483134,1864.4076480865479,21.828208923339844,21.67879892807276,139521.0,2,1662.0,1624.23515014591,34.13878345489502,0.4066429138183594,0.3974264000001448,0.601684717208183,0.6156743990611009
88,2,7256000.0,78000.0,83400.72552508145,1884.6738529205322,20.256982803344727,21.662372761517062,141145.0,2,1637.0,1624.3836062523262,34.53611946105957,0.4005155563354492,0.3974623271067612,0.6108735491753207,0.6156181311797009
89,2,7328000.0,73000.0,83281.93882911898,1903.3683605194092,18.97110080718994,21.631635742006257,142722.0,2,1617.0,1624.2987216039733,34.922030448913574,0.3956565856933594,0.3974415676404984,0.6184291898577613,0.615650302927354
90,2,7399000.0,77000.0,83211.00295851305,1921.8023204803467,19.995421409606934,21.61315955315376,144373.0,2,1580.0,1623.7952354973634,35.3259220123291,0.3866128921508789,0.3973184921325695,0.6329113924050633,0.6158411960690987
91,2,7474000.0,70000.0,83063.48958217021,1941.2812032699585,18.170329093933105,21.57471708615784,146027.0,2,1652.0,1624.112199946058,35.7307014465332,0.4042816162109375,0.3973967435494351,0.6053268765133172,0.6157210074730142
92,2,7548000.0,75000.0,82974.44731553258,1960.496111869812,19.46662998199463,21.551438225050447,147701.0,2,1654.0,1624.444345661451,36.140257835388184,0.4046506881713867,0.39747735726545075,0.6045949214026602,0.6155951126739365
93,2,7621000.0,71000.0,82843.66194106467,1979.4552421569824,18.457802772521973,21.517649419566183,149317.0,2,1672.0,1624.9670271696123,36.53568458557129,0.4091358184814453,0.3976054947535365,0.5980861244019139,0.6153971023903251
94,2,7701000.0,80000.0,82812.93891397826,2000.2229347229004,20.76666831970215,21.509535792436555,150924.0,2,1617.0,1624.880413985041,36.92888355255127,0.3957176208496094,0.39758497081563504,0.6184291898577613,0.6154299057291771
95,2,7780000.0,75000.0,82729.42987237862,2020.744782447815,19.464811325073242,21.48768063876329,152587.0,2,1610.0,1624.7203820012046,37.335845947265625,0.39394378662109375,0.39754581156033797,0.6211180124223602,0.6154905244484454
96,2,7855000.0,81000.0,82711.14025254341,2040.2325868606567,21.049596786499023,21.483047674315394,154245.0,2,1664.0,1625.1383214164114,37.7415132522583,0.40711498260498047,0.3976476285828593,0.6009615384615384,0.6153322377681898
97,2,7933000.0,78000.0,82661.83888319135,2060.501787185669,20.27164363861084,21.470370514520248,155806.0,2,1652.0,1625.421123557652,38.12340259552002,0.4042043685913086,0.3977166585248332,0.6053268765133172,0.6152251779595697
98,2,8012000.0,77000.0,82603.20222042709,2081.029267311096,20.009453773498535,21.45524057457719,157379.0,2,1562.0,1624.760376729455,38.508352279663086,0.3822336196899414,0.39755534998554654,0.6402048655569782,0.6154753736750646
99,2,8083000.0,73000.0,82504.76639537506,2099.478597640991,18.96644115447998,21.42972960243654,158984.0,2,1575.0,1624.2472985234679,38.90107822418213,0.3853797912597656,0.3974298080536219,0.6349206349206349,0.6156697941927047
100,2,8162000.0,78000.0,82459.05964000893,2119.993680000305,20.259636878967285,21.417857479184555,160676.0,2,1601.0,1624.0100424559112,39.31502437591553,0.39173316955566406,0.39737166959736414,0.6246096189881324,0.6157597390763353
101,2,8243000.0,77000.0,82404.22668193415,2141.0589361190796,20.014925956726074,21.403765879087544,162296.0,2,1694.0,1624.7171260001617,39.711419105529785,0.41446399688720703,0.39754434727547217,0.5903187721369539,0.6154917579171875
102,2,8333000.0,87000.0,82449.92939398158,2164.4471645355225,22.618919372558594,21.415849984712864,163937.0,2,1620.0,1624.6699471915508,40.112977027893066,0.39641761779785156,0.3975330781776403,0.6172839506172839,0.6155096311891702
103,2,8422000.0,91000.0,82534.11843478603,2187.5513048171997,23.63167095184326,21.437668265568437,165576.0,2,1643.0,1624.8514616176822,40.513983726501465,0.40199851989746094,0.39757729747693343,0.6086427267194157,0.6154408717486166
104,2,8512000.0,89000.0,82597.1645312896,2210.916880607605,23.11397647857666,21.454013243171435,167221.0,2,1640.0,1625.0,40.916547775268555,0.40134239196777344,0.3976142159591546,0.6097560975609756,0.6153846153846154
105,2,8599000.0,86000.0,82630.02375480406,2233.5247564315796,22.32647705078125,21.46243812398808,168854.0,2,1647.0,1625.2136254175407,41.316100120544434,0.402923583984375,0.39766577123012115,0.607164541590771,0.6153037264520138
106,2,8686000.0,88000.0,82681.38258191624,2256.137254714966,22.865696907043457,21.475858988800482,170550.0,2,1631.0,1625.2692721957226,41.731106758117676,0.39914989471435547,0.39768004384402555,0.6131207847946045,0.6152826593768121
107,2,8770000.0,87000.0,82722.29485211922,2277.9642267227173,22.61799430847168,21.486678967576808,172199.0,2,1697.0,1625.9525260992152,42.13462734222412,0.4151954650878906,0.3978468828027608,0.5892751915144372,0.6150241067610238
108,2,8858000.0,86000.0,82753.0546744496,2300.8268547058105,22.348015785217285,21.494762235070944,173857.0,2,1645.0,1626.1322463768117,42.54028129577637,0.40249156951904297,0.39789070721697695,0.60790273556231,0.6149561342431417
109,2,8940000.0,80000.0,82727.4586734599,2322.1041259765625,20.773362159729004,21.488055155399124,175436.0,2,1658.0,1626.4301203918344,42.9266357421875,0.4057292938232422,0.39796397599180555,0.6031363088057901,0.6148435075458902
110,2,9013000.0,80000.0,82702.33423607657,2341.0579595565796,20.761116981506348,21.48135884399054,177118.0,2,1577.0,1625.9723662764854,43.33819389343262,0.3858518600463867,0.3978518101529274,0.6341154090044389,0.6150166022132487
111,2,9086000.0,72000.0,82604.64776647984,2360.0149326324463,18.69325828552246,21.455910218071228,178720.0,2,1690.0,1626.5598619980915,43.730156898498535,0.41349124908447266,0.3979953123085791,0.591715976331361,0.6147944649092622
112,2,9166000.0,82000.0,82599.17871162647,2380.7986536026,21.30543613433838,21.454549176050453,180401.0,2,1602.0,1626.3365580448067,44.141496658325195,0.39203357696533203,0.39794110683011635,0.6242197253433208,0.614878879192267
113,2,9244000.0,75000.0,82531.06007637283,2401.0641202926636,19.48339557647705,21.436879859644876,182045.0,2,1679.0,1626.8110718662151,44.54376983642578,0.41082763671875,0.39805721843078523,0.5955926146515783,0.6146995292162836
114,2,9324000.0,81000.0,82517.45766626982,2421.866386413574,21.059751510620117,21.43352933503512,183692.0,2,1644.0,1626.9645663666238,44.94676399230957,0.4022541046142578,0.39809469598278796,0.6082725060827251,0.6146415359452013
115,2,9402000.0,76000.0,82460.06446045192,2442.1348400115967,19.737564086914062,21.418594541818255,185370.0,2,1650.0,1627.1684486298946,45.35731601715088,0.4036893844604492,0.3981442135116209,0.6060606060606061,0.6145645220948195
116,2,9480000.0,80000.0,82438.59005918399,2462.3838062286377,20.783656120300293,21.413052035650914,187021.0,2,1678.0,1627.6144020213364,45.76132297515869,0.4106416702270508,0.3982538557132933,0.5959475566150179,0.6143961363072843
117,2,9557000.0,75000.0,82374.21900690562,2482.3723516464233,19.46907901763916,21.396229548086126,188670.0,2,1650.0,1627.8090864815974,46.16480541229248,0.40373706817626953,0.3983015424563443,0.6060606060606061,0.6143226550979848
118,2,9640000.0,84000.0,82388.16726436623,2503.944591522217,21.81638813018799,21.399834264897517,190289.0,2,1646.0,1627.9659263346668,46.560970306396484,0.40265846252441406,0.3983391072934604,0.6075334143377886,0.6142634706436886
119,2,9714000.0,73000.0,82308.30738869324,2523.168144226074,18.974745750427246,21.37920539647112,191886.0,2,1616.0,1627.8636394720647,46.95170211791992,0.3954916000366211,0.39831476629591506,0.6188118811881188,0.6143020679080416
120,2,9792000.0,77000.0,82263.53346041599,2543.4358234405518,20.00541114807129,21.367617867595804,193516.0,2,1584.0,1627.4918633034988,47.35053062438965,0.3875770568847656,0.39822375641821006,0.6313131313131313,0.6144423960253727
121,2,9868000.0,82000.0,82261.32922932802,2563.181465148926,21.304471969604492,21.367089706385418,195161.0,2,1646.0,1627.6474147784577,47.75303840637207,0.40273284912109375,0.39826165304887373,0.6075334143377886,0.6143836748182419
122,2,9947000.0,76000.0,82209.39298926658,2583.7001581192017,19.746901512145996,21.353650629806182,196838.0,2,1642.0,1627.7670356047474,48.163344383239746,0.4018125534057617,0.3982912478311521,0.6090133982947625,0.6143385251861182
123,2,1.0027E7,81000.0,82199.44388686882,2604.4811973571777,21.031532287597656,21.35100071501482,198456.0,2,1677.0,1628.1739734179728,48.559309005737305,0.41027259826660156,0.39839028035144775,0.5963029218843172,0.6141849804297833
124,2,1.0112E7,80000.0,82181.49773984562,2626.553590774536,20.77861976623535,21.346330428711358,200112.0,2,1621.0,1628.1151626442813,48.96446895599365,0.3966178894042969,0.3983757506512645,0.6169031462060457,0.6142071660188113
125,2,1.0196E7,84000.0,82196.21554249825,2648.35454082489,21.821741104125977,21.35017810086059,201762.0,2,1653.0,1628.3175047160607,49.36819362640381,0.40447425842285156,0.39842533846570855,0.6049606775559588,0.6141308418681993
126,2,1.0283E7,85000.0,82218.72541306057,2670.944737434387,22.050262451171875,21.35579864992457,203421.0,2,1644.0,1628.4439927732612,49.77414131164551,0.40228939056396484,0.3984565041975631,0.6082725060827251,0.6140831397566134
127,2,1.0365E7,86000.0,82248.8411730037,2692.235252380371,22.33256435394287,21.363578048322267,205041.0,2,1639.0,1628.5284516418103,50.17055892944336,0.4010810852050781,0.3984775035335382,0.6101281269066504,0.6140512921293112
128,2,1.0453E7,86000.0,82278.48101265823,2715.0998096466064,22.33530902862549,21.371256195735338,206667.0,2,1649.0,1628.69094488189,50.56844997406006,0.4034576416015625,0.398517033458513,0.6064281382656155,0.6139900287052424
129,2,1.0537E7,86000.0,82307.65612505683,2736.916139602661,22.347057342529297,21.378906058125732,208261.0,2,1617.0,1628.5988785988786,50.958420753479004,0.3956565856933594,0.3984945074098364,0.6184291898577613,0.6140247381604015
130,2,1.0623E7,84000.0,82320.82017455157,2759.238500595093,21.799721717834473,21.382179410695848,209927.0,2,1601.0,1628.3832354044257,51.36606693267822,0.3917512893676758,0.3984418194328849,0.6246096189881324,0.6141060520999775
131,2,1.0713E7,88000.0,82364.65521233734,2782.622431755066,22.851717948913574,21.393522118504073,211563.0,2,1666.0,1628.6748744030267,51.76639175415039,0.40764617919921875,0.3985131799098924,0.6002400960384153,0.6139960870744932
132,2,1.08E7,89000.0,82415.47817828092,2805.207793235779,23.11224365234375,21.40668654759949,213203.0,2,1636.0,1628.7312284588872,52.16768264770508,0.40024375915527344,0.39852649369655363,0.6112469437652812,0.6139748428267102
133,2,1.0888E7,89000.0,82465.52851213914,2828.0687522888184,23.12868309020996,21.41977580513313,214850.0,2,1640.0,1628.8172601233737,52.57069778442383,0.40130615234375,0.3985477150567747,0.6097560975609756,0.6139424136040009
134,2,1.0974E7,87000.0,82499.73596463435,2850.407388687134,22.600236892700195,21.428681047272924,216495.0,2,1646.0,1628.9474481755362,52.97310256958008,0.40277576446533203,0.39857974961708925,0.6075334143377886,0.613893346356892
135,2,1.1059E7,83000.0,82503.48163344765,2872.4841594696045,21.560802459716797,21.42967029099059,218076.0,2,1645.0,1629.0681585754676,53.36004447937012,0.40249156951904297,0.39860916533553625,0.60790273556231,0.6138478581979321
136,2,1.1149E7,92000.0,82574.05728384785,2895.8798484802246,23.898926734924316,21.448021161573788,219728.0,2,1584.0,1628.7317888703128,53.76425361633301,0.38757896423339844,0.39852684057211574,0.6313131313131313,0.6139746315712296
137,2,1.1234E7,82000.0,82569.82251139735,2917.969599723816,21.311019897460938,21.44701051473544,221353.0,2,1646.0,1628.8597167071653,54.161864280700684,0.4027595520019531,0.3985581977065156,0.6075334143377886,0.6139264110610816
138,2,1.1323E7,91000.0,82631.55582243443,2941.076169013977,23.63566017150879,21.463037768040067,222966.0,2,1630.0,1628.8681021296622,54.556528091430664,0.3988304138183594,0.39856019953108207,0.6134969325153374,0.613923250564334
139,2,1.141E7,86000.0,82656.04326902107,2963.6817779541016,22.330060958862305,21.46934073254102,224558.0,2,1606.0,1628.7011621795245,54.94608497619629,0.3929738998413086,0.39851941885823144,0.6226650062266501,0.6139861769741737
140,2,1.1499E7,87000.0,82687.39444853419,2986.786166191101,22.600436210632324,21.477504068314424,226199.0,2,1600.0,1628.493158627087,55.34764289855957,0.39153480529785156,0.39846879984761874,0.625,0.614064599966178
141,2,1.1576E7,84000.0,82696.7998968171,3006.807158470154,21.81529426574707,21.479924497078326,227826.0,2,1640.0,1628.5759511886258,55.745694160461426,0.40123939514160156,0.39848873448249744,0.6097560975609756,0.6140333825205658
142,2,1.1657E7,81000.0,82684.72801263536,3027.8446502685547,21.056777000427246,21.47691401388526,229430.0,2,1624.0,1628.5432620870956,56.138193130493164,0.39742279052734375,0.3984811197268457,0.6157635467980296,0.614045707768566
143,2,1.1732E7,78000.0,82651.6339592252,3047.328335762024,20.261066436767578,21.468324972099435,231041.0,2,1607.0,1628.3904556545422,56.532416343688965,0.3931922912597656,0.39844360604822204,0.6222775357809583,0.6141033291662492
144,2,1.181E7,76000.0,82604.97481726736,3067.597065925598,19.75450325012207,21.456303046132618,232671.0,2,1610.0,1628.260930809105,56.93116283416748,0.39394378662109375,0.39841191360803774,0.6211180124223602,0.6141521798371016
145,2,1.1879E7,75000.0,82551.9998885468,3085.5213356018066,19.482613563537598,21.442554669291237,234296.0,2,1630.0,1628.2730934929782,57.329097747802734,0.3988189697265625,0.39841476047285146,0.6134969325153374,0.6141475923149942
146,2,1.1957E7,68000.0,82451.33441248495,3105.779362678528,17.660927772521973,21.416394741118676,235980.0,2,1633.0,1628.30592288032,57.74085330963135,0.3996133804321289,0.3984230851475325,0.612369871402327,0.6141352100661122
147,2,1.2036E7,79000.0,82427.62335289027,3126.279631614685,20.500444412231445,21.410102058278245,237614.0,2,1651.0,1628.462451029079,58.14061737060547,0.40394115447998047,0.3984611449978087,0.6056935190793459,0.6140761792622649
148,2,1.2111E7,77000.0,82390.58939123078,3145.7709522247314,20.004364013671875,21.400510374135404,239254.0,2,1660.0,1628.6784853134589,58.541932106018066,0.40621280670166016,0.3985142443902343,0.6024096385542169,0.6139947257960725
149,2,1.219E7,76000.0,82347.2803914393,3166.2793531417847,19.737258911132812,21.389238525350503,240833.0,2,1626.0,1628.6602623414792,58.928561210632324,0.39785289764404297,0.3985097449430414,0.6150061500615006,0.6140015957424588
150,2,1.2264E7,79000.0,82324.74858304502,3185.4986629486084,20.520384788513184,21.38338994273067,242491.0,2,1585.0,1628.36522867337,59.33400821685791,0.3877744674682617,0.39843720144188743,0.6309148264984227,0.6141128429859071
